taxid,rank,date,shield_no
963612,POLICE OFFICER,4/12/2017,8330
963612,SERGEANT,6/27/2025,1274
955065,POLICE OFFICER,7/9/2013,18272
955065,SERGEANT,5/29/2020,5241
955065,LIEUTENANT,4/25/2025,
933932,POLICE OFFICER,1/20/2004,25714
933932,DETECTIVE,12/23/2024,2158
971531,POLICE OFFICER,4/28/2021,18701
958820,POLICE OFFICER,7/8/2015,18351
955066,POLICE OFFICER,7/9/2013,20340
959758,POLICE OFFICER,10/7/2015,1872
956851,POLICE OFFICER,7/9/2014,15021
952998,POLICE OFFICER,7/11/2012,31107
952998,SERGEANT,12/22/2020,1510
952998,LIEUTENANT,12/23/2024,
977588,POLICE OFFICER,7/19/2023,13649
979999,POLICE OFFICER,7/3/2024,15756
954068,POLICE OFFICER,1/9/2013,3656
954068,SERGEANT,7/31/2024,448
954069,POLICE OFFICER,1/9/2013,18070
954069,SERGEANT,10/18/2021,2958
950755,POLICE OFFICER,7/6/2011,4144
950755,POLICE OFFICER,12/7/2011,6002
950755,DETECTIVE,6/28/2019,818
950755,SERGEANT,6/24/2022,818
966669,POLICE OFFICER,10/24/2018,19628
966670,POLICE OFFICER,10/24/2018,15130
978014,POLICE OFFICER,10/25/2023,6939
944275,POLICE OFFICER,7/9/2007,6835
944275,SERGEANT,8/3/2012,5231
944275,LIEUTENANT,8/1/2016,
973538,POLICE OFFICER,12/29/2021,22251
978015,POLICE OFFICER,10/25/2023,5917
966167,POLICE OFFICER,7/2/2018,13809
969898,POLICE OFFICER,11/2/2020,12382
969898,POLICE OFFICER,3/17/2021,19511
964124,POLICE OFFICER,7/5/2017,25879
973539,POLICE OFFICER,12/29/2021,29378
938861,POLICE OFFICER,7/11/2005,27482
938861,POLICE OFFICER,1/6/2017,24576
938861,DETECTIVE,11/21/2017,2524
938861,SERGEANT,10/18/2021,2981
956046,POLICE OFFICER,1/8/2014,14928
956046,SERGEANT,3/31/2023,1112
977589,POLICE OFFICER,7/19/2023,14799
947176,POLICE OFFICER,7/8/2008,13902
947176,DETECTIVE,11/3/2014,1439
952999,POLICE OFFICER,7/11/2012,18562
952999,SERGEANT,8/30/2019,5572
967166,POLICE OFFICER,1/3/2019,27289
978016,POLICE OFFICER,10/25/2023,21001
955067,POLICE OFFICER,7/9/2013,31239
955067,DETECTIVE,6/28/2019,5090
955067,SERGEANT,11/24/2020,4739
955067,SERGEANT,4/14/2021,3427
955067,LIEUTENANT,7/31/2024,
945921,POLICE OFFICER,1/7/2008,27944
945921,DETECTIVE,6/10/2021,3136
973540,POLICE OFFICER,12/29/2021,26823
963122,POLICE OFFICER,1/4/2017,23513
963122,DETECTIVE,2/9/2022,2170
976227,POLICE OFFICER,1/17/2023,3170
955068,POLICE OFFICER,7/9/2013,6307
947177,POLICE OFFICER,7/8/2008,1992
947177,SERGEANT,11/24/2020,4737
973116,POLICE OFFICER,10/15/2021,1467
976228,POLICE OFFICER,1/17/2023,8613
961892,POLICE OFFICER,7/13/2016,9628
940383,POLICE OFFICER,1/9/2006,11952
940383,DETECTIVE,4/24/2015,2188
974983,POLICE OFFICER,7/13/2022,21029
975612,POLICE OFFICER,10/19/2022,15333
917883,POLICE OFFICER,7/18/1996,15367
917883,DETECTIVE,12/20/2002,6526
982434,POLICE OFFICER,4/30/2025,14981
982435,POLICE OFFICER,4/30/2025,19843
945426,POLICE OFFICER,1/7/2008,27693
945426,DETECTIVE,5/2/2016,3179
945426,SERGEANT,6/30/2017,2929
978940,POLICE OFFICER,1/17/2024,18666
978017,POLICE OFFICER,10/25/2023,26705
979295,POLICE OFFICER,4/24/2024,15172
973541,POLICE OFFICER,12/29/2021,31350
977590,POLICE OFFICER,7/19/2023,21756
938862,POLICE OFFICER,7/11/2005,580
906647,POLICE OFFICER,2/28/1994,23219
906647,DETECTIVE,1/25/2000,7518
906647,SERGEANT,5/24/2000,1308
906647,LIEUTENANT,11/25/2003,
906647,CAPTAIN,12/22/2006,
906647,DEPUTY INSPECTOR,5/27/2011,
906647,INSPECTOR,6/2/2014,
906647,DEPUTY CHIEF,9/30/2016,
906647,ASSISTANT CHIEF,5/7/2018,
906647,CHIEF OF CRIME CNTRL STRATEGIES,12/9/2019,
961893,POLICE OFFICER,7/13/2016,11755
951923,POLICE OFFICER,1/9/2012,8778
951923,DETECTIVE,10/26/2018,4565
966168,POLICE OFFICER,7/2/2018,4315
942065,POLICE OFFICER,7/10/2006,4095
959759,POLICE OFFICER,10/7/2015,9536
959759,DETECTIVE,2/9/2022,1955
981504,POLICE OFFICER,1/29/2025,15939
947179,POLICE OFFICER,7/8/2008,1636
947179,SERGEANT,8/29/2013,3844
947179,LIEUTENANT,8/1/2016,
947179,LT DET COMMANDER,9/3/2021,
958822,POLICE OFFICER,7/8/2015,17613
970664,POLICE OFFICER,12/29/2020,6556
972740,POLICE OFFICER,10/12/2021,2360
969899,POLICE OFFICER,11/2/2020,22690
964614,POLICE OFFICER,10/18/2017,27634
964614,DETECTIVE,1/27/2023,7542
967961,POLICE OFFICER,7/1/2019,20964
967961,POLICE OFFICER,3/20/2025,557
951924,POLICE OFFICER,1/9/2012,3658
951924,DETECTIVE,9/30/2024,6394
969901,POLICE OFFICER,11/2/2020,12995
969901,POLICE OFFICER,5/25/2023,27634
969902,POLICE OFFICER,11/2/2020,30655
959760,POLICE OFFICER,10/7/2015,9545
954070,POLICE OFFICER,1/9/2013,2021
954070,DETECTIVE,5/27/2022,4963
953000,POLICE OFFICER,7/11/2012,6790
953000,DETECTIVE,5/30/2023,2541
948074,POLICE OFFICER,1/14/2009,7738
961894,POLICE OFFICER,7/13/2016,2431
944738,POLICE OFFICER,7/9/2007,1422
944738,SERGEANT,6/28/2013,2097
944738,SGT DET SQUAD,12/19/2019,
961895,POLICE OFFICER,7/13/2016,18479
961895,DETECTIVE,2/9/2022,1646
961895,SERGEANT,7/28/2023,1457
963123,POLICE OFFICER,1/4/2017,25413
951925,POLICE OFFICER,1/9/2012,10053
951925,DETECTIVE,11/21/2017,2529
951925,SERGEANT,6/5/2018,1197
974984,POLICE OFFICER,7/13/2022,18259
938863,POLICE OFFICER,7/11/2005,28363
938863,DETECTIVE,9/5/2014,4017
982436,POLICE OFFICER,4/30/2025,20432
973542,POLICE OFFICER,12/29/2021,27484
950758,POLICE OFFICER,7/6/2011,19835
950758,DETECTIVE,7/29/2019,1686
950758,SERGEANT,11/24/2020,1201
953001,POLICE OFFICER,7/11/2012,24750
953001,SERGEANT,6/24/2022,4412
965272,POLICE OFFICER,1/10/2018,26978
980000,POLICE OFFICER,7/3/2024,17751
966169,POLICE OFFICER,7/2/2018,13647
966170,POLICE OFFICER,7/2/2018,12724
966170,SERGEANT,8/25/2023,3827
969903,POLICE OFFICER,11/2/2020,25719
975613,POLICE OFFICER,10/19/2022,15929
951926,POLICE OFFICER,1/9/2012,11150
951926,POLICE OFFICER,1/8/2014,2320
951926,SERGEANT,10/30/2019,2313
954071,POLICE OFFICER,1/9/2013,2823
955069,POLICE OFFICER,7/9/2013,9678
955069,SERGEANT,10/30/2019,1820
969904,POLICE OFFICER,11/2/2020,22745
961896,POLICE OFFICER,7/13/2016,8364
974278,POLICE OFFICER,4/13/2022,11220
964125,POLICE OFFICER,7/5/2017,23595
961897,POLICE OFFICER,7/13/2016,3241
961897,DETECTIVE,5/30/2025,7856
961897,SERGEANT,9/5/2025,1966
978941,POLICE OFFICER,1/17/2024,19124
955070,POLICE OFFICER,7/9/2013,22976
955070,SERGEANT,11/24/2020,4751
969905,POLICE OFFICER,11/2/2020,23332
943491,POLICE OFFICER,1/10/2007,24339
943491,DETECTIVE,3/27/2015,5274
943491,SERGEANT,8/31/2015,5402
943491,SGT DET SQUAD,11/24/2020,
948235,POLICE OFFICER,7/14/2009,26856
948235,SERGEANT,7/30/2021,1795
976229,POLICE OFFICER,1/17/2023,956
962551,POLICE OFFICER,10/11/2016,22159
962551,SERGEANT,9/5/2025,1974
978018,POLICE OFFICER,10/25/2023,15833
967962,POLICE OFFICER,7/1/2019,13877
950759,POLICE OFFICER,7/6/2011,29496
950759,DETECTIVE,6/27/2025,5687
979296,POLICE OFFICER,4/24/2024,8172
932906,POLICE OFFICER,7/1/2003,8825
967963,POLICE OFFICER,7/1/2019,16559
981505,POLICE OFFICER,1/29/2025,18746
977239,POLICE OFFICER,7/5/2023,19291
958824,POLICE OFFICER,7/8/2015,7774
960812,POLICE OFFICER,1/6/2016,732
941057,POLICE OFFICER,1/9/2006,23290
960813,POLICE OFFICER,1/6/2016,3173
977240,POLICE OFFICER,7/5/2023,19352
917887,POLICE OFFICER,7/18/1996,8129
917887,POLICE OFFICER,10/2/2002,3192
917887,SERGEANT,9/24/2004,3831
955071,POLICE OFFICER,7/9/2013,16681
955071,DETECTIVE,3/28/2025,1654
916068,POLICE OFFICER,6/30/1995,26537
916068,DETECTIVE,7/30/2004,6468
971121,POLICE OFFICER,2/24/2021,26412
942121,POLICE OFFICER,7/10/2006,12987
936962,POLICE OFFICER,1/10/2005,8401
936962,DETECTIVE,7/2/2010,6009
951927,POLICE OFFICER,1/9/2012,11538
951927,POLICE OFFICER,5/19/2015,9999
951927,DETECTIVE,12/22/2023,962
951928,POLICE OFFICER,1/9/2012,14918
942067,POLICE OFFICER,7/10/2006,27570
942067,SERGEANT,10/26/2018,1303
969906,POLICE OFFICER,11/2/2020,25862
945922,POLICE OFFICER,1/7/2008,14262
945922,SERGEANT,11/3/2014,4822
945922,LIEUTENANT,7/21/2022,
945922,CAPTAIN,9/5/2025,
976231,POLICE OFFICER,1/17/2023,1213
974985,POLICE OFFICER,7/13/2022,18474
978019,POLICE OFFICER,10/25/2023,7200
964615,POLICE OFFICER,10/18/2017,11126
967169,POLICE OFFICER,1/3/2019,27302
980670,POLICE OFFICER,10/30/2024,21951
935196,POLICE OFFICER,7/1/2004,3947
969175,POLICE OFFICER,1/6/2020,8755
969175,DETECTIVE,5/30/2025,7857
960814,POLICE OFFICER,1/6/2016,15063
944739,POLICE OFFICER,7/9/2007,10500
944739,DETECTIVE,6/24/2016,2113
978020,POLICE OFFICER,10/25/2023,16108
965274,POLICE OFFICER,1/10/2018,26347
978605,POLICE OFFICER,1/3/2024,24169
974986,POLICE OFFICER,7/13/2022,16330
982437,POLICE OFFICER,4/30/2025,20685
974987,POLICE OFFICER,7/13/2022,19078
962552,POLICE OFFICER,10/11/2016,25662
954072,POLICE OFFICER,1/9/2013,5929
954072,DETECTIVE,10/31/2023,3352
973544,POLICE OFFICER,12/29/2021,22880
974989,POLICE OFFICER,7/13/2022,21793
960815,POLICE OFFICER,1/6/2016,5851
920509,POLICE OFFICER,12/8/1997,29347
920509,SERGEANT,4/25/2003,1795
920509,LIEUTENANT,9/28/2007,
920509,LT DET COMMANDER,9/30/2016,
966171,POLICE OFFICER,7/2/2018,11070
966171,DETECTIVE,9/5/2025,31
953003,POLICE OFFICER,7/11/2012,23687
982048,POLICE OFFICER,2/12/2025,12545
980001,POLICE OFFICER,7/3/2024,378
978021,POLICE OFFICER,10/25/2023,1944
972741,POLICE OFFICER,10/12/2021,2803
980002,POLICE OFFICER,7/3/2024,515
978606,POLICE OFFICER,1/3/2024,9909
981506,POLICE OFFICER,1/29/2025,19822
981507,POLICE OFFICER,1/29/2025,6985
950760,POLICE OFFICER,7/6/2011,27336
950760,DETECTIVE,12/21/2018,2404
950760,SERGEANT,6/10/2021,1242
973545,POLICE OFFICER,12/29/2021,27495
943493,POLICE OFFICER,1/10/2007,22410
979641,POLICE OFFICER,5/8/2024,27286
956853,POLICE OFFICER,7/9/2014,12810
954073,POLICE OFFICER,1/9/2013,4425
954073,SERGEANT,11/24/2020,4793
949210,POLICE OFFICER,7/6/2010,6034
949210,SERGEANT,5/29/2020,5246
938865,POLICE OFFICER,7/11/2005,9660
943494,POLICE OFFICER,1/10/2007,8420
932908,POLICE OFFICER,7/1/2003,28561
932908,SERGEANT,8/2/2011,1040
959764,POLICE OFFICER,10/7/2015,21388
959764,DETECTIVE,4/28/2023,1328
957775,POLICE OFFICER,1/7/2015,28735
976232,POLICE OFFICER,1/17/2023,8177
950761,POLICE OFFICER,7/6/2011,24415
940384,POLICE OFFICER,1/9/2006,30245
940384,DETECTIVE,10/25/2013,3144
970666,POLICE OFFICER,12/29/2020,9535
955074,POLICE OFFICER,7/9/2013,1194
955074,DETECTIVE,11/24/2020,5556
977591,POLICE OFFICER,7/19/2023,28659
951929,POLICE OFFICER,1/9/2012,12856
959983,POLICE OFFICER,10/7/2015,21618
967965,POLICE OFFICER,7/1/2019,18906
974279,POLICE OFFICER,4/13/2022,10860
960816,POLICE OFFICER,1/6/2016,16251
960816,DETECTIVE,4/1/2022,3109
946692,POLICE OFFICER,7/8/2008,4220
946692,SERGEANT,8/30/2019,5574
938866,POLICE OFFICER,7/11/2005,2378
938866,DETECTIVE,1/30/2015,305
972742,POLICE OFFICER,10/12/2021,499
954074,POLICE OFFICER,1/9/2013,3677
954074,DETECTIVE,12/21/2018,5654
954074,SERGEANT,12/23/2022,4209
932909,POLICE OFFICER,7/1/2003,12689
965275,POLICE OFFICER,1/10/2018,12528
970667,POLICE OFFICER,12/29/2020,1471
967966,POLICE OFFICER,7/1/2019,13885
967966,DETECTIVE,12/23/2024,2191
955075,POLICE OFFICER,7/9/2013,23024
948487,POLICE OFFICER,1/11/2010,7023
948487,SERGEANT,6/30/2017,3131
948487,LIEUTENANT,9/30/2024,
950762,POLICE OFFICER,7/6/2011,30338
950762,SERGEANT,10/25/2024,3084
980003,POLICE OFFICER,7/3/2024,385
943389,POLICE OFFICER,1/10/2007,15140
938868,POLICE OFFICER,7/11/2005,5363
938868,DETECTIVE,3/1/2013,455
977241,POLICE OFFICER,7/5/2023,16095
977242,POLICE OFFICER,7/5/2023,21967
977242,POLICE OFFICER,8/29/2023,5135
977243,POLICE OFFICER,7/5/2023,20856
947182,POLICE OFFICER,7/8/2008,13292
971123,POLICE OFFICER,2/24/2021,26423
953005,POLICE OFFICER,7/11/2012,15548
953005,DETECTIVE,11/21/2017,4933
953005,SERGEANT,8/26/2022,5119
958825,POLICE OFFICER,7/8/2015,20174
932913,POLICE OFFICER,7/1/2003,6443
949212,POLICE OFFICER,7/6/2010,8255
949212,SERGEANT,10/28/2016,4310
949212,LIEUTENANT,7/21/2022,
969908,POLICE OFFICER,11/2/2020,10744
949213,POLICE OFFICER,7/6/2010,2241
949213,DETECTIVE,8/30/2019,2143
935198,POLICE OFFICER,7/1/2004,18151
925623,POLICE OFFICER,3/1/2000,30986
950764,POLICE OFFICER,7/6/2011,26518
950764,DETECTIVE,7/30/2021,4263
950764,DETECTIVE,10/5/2021,1691
982438,POLICE OFFICER,4/30/2025,21063
944740,POLICE OFFICER,7/9/2007,17346
944740,SERGEANT,7/27/2018,4438
944740,LIEUTENANT,8/30/2024,
943724,POLICE OFFICER,1/10/2007,17510
940792,POLICE OFFICER,1/9/2006,6373
942070,POLICE OFFICER,7/10/2006,15993
950765,POLICE OFFICER,7/6/2011,14334
950765,DETECTIVE,12/21/2021,5225
950765,SERGEANT,5/27/2022,3490
950765,LIEUTENANT,3/28/2025,
957777,POLICE OFFICER,1/7/2015,15771
955077,POLICE OFFICER,7/9/2013,2374
978326,POLICE OFFICER,11/2/2023,21064
972400,POLICE OFFICER,7/13/2021,23978
942071,POLICE OFFICER,7/10/2006,31327
942071,POLICE OFFICER,2/22/2011,7378
942071,SERGEANT,7/27/2018,4446
950913,POLICE OFFICER,7/6/2011,26558
950913,POLICE OFFICER,11/14/2011,3986
977592,POLICE OFFICER,7/19/2023,16131
954075,POLICE OFFICER,1/9/2013,26044
960818,POLICE OFFICER,1/6/2016,15661
960818,SERGEANT,12/22/2023,5431
976747,POLICE OFFICER,4/26/2023,27101
956049,POLICE OFFICER,1/8/2014,8094
936967,POLICE OFFICER,1/10/2005,5658
936967,SERGEANT,10/28/2022,2193
971533,POLICE OFFICER,4/28/2021,20651
950766,POLICE OFFICER,7/6/2011,9300
954076,POLICE OFFICER,1/9/2013,22123
967967,POLICE OFFICER,7/1/2019,16614
967967,POLICE OFFICER,10/9/2019,13302
967967,DETECTIVE,10/30/2025,2790
897890,POLICE OFFICER,10/15/1990,18911
897890,SERGEANT,9/29/1995,4497
