taxid,rank,date,shield_no,timestamp: 2025-03-26
977849,POLICE OFFICER,10/25/2023,2363
972327,POLICE OFFICER,7/7/2021,22819
952649,POLICE OFFICER,7/11/2012,20198
938338,POLICE OFFICER,7/11/2005,17711
939521,POLICE OFFICER,7/11/2005,29055
951663,POLICE OFFICER,1/9/2012,29244
951663,DETECTIVE,12/22/2017,5660
951663,SERGEANT,12/23/2022,4130
951663,SERGEANT,12/27/2022,2924
955859,POLICE OFFICER,1/8/2014,2623
955859,DETECTIVE,5/29/2020,6778
951664,POLICE OFFICER,1/9/2012,15228
969641,POLICE OFFICER,11/2/2020,22808
961730,POLICE OFFICER,7/13/2016,13490
961730,DETECTIVE,9/3/2021,4699
900274,POLICE OFFICER,1/13/1992,23248
900274,DETECTIVE,5/27/1998,2310
900274,SERGEANT,5/20/1999,785
900274,SGT DET SQUAD,6/27/2008,
977850,POLICE OFFICER,10/25/2023,7895
960005,POLICE OFFICER,10/7/2015,21693
960005,DETECTIVE,2/9/2022,1242
960005,SERGEANT,7/28/2023,1235
943140,POLICE OFFICER,1/10/2007,24693
943140,DETECTIVE,11/20/2018,1196
940057,POLICE OFFICER,1/9/2006,17259
940057,DETECTIVE,3/27/2015,5219
936452,POLICE OFFICER,1/10/2005,7571
943141,POLICE OFFICER,1/10/2007,13686
943141,SERGEANT,8/30/2012,2179
943141,LIEUTENANT,6/28/2019,
943141,CAPTAIN,7/31/2024,
940933,POLICE OFFICER,1/9/2006,29584
940933,SERGEANT,1/27/2012,2996
940933,LIEUTENANT,12/23/2022,
945650,POLICE OFFICER,1/7/2008,22345
945650,DETECTIVE,2/24/2017,7028
945650,SERGEANT,7/28/2023,1236
944490,POLICE OFFICER,7/9/2007,10362
944490,DETECTIVE,12/22/2020,3462
961731,POLICE OFFICER,7/13/2016,9446
974183,POLICE OFFICER,4/13/2022,10305
954708,POLICE OFFICER,7/9/2013,18923
966533,POLICE OFFICER,10/24/2018,17197
952650,POLICE OFFICER,7/11/2012,31459
941637,POLICE OFFICER,7/10/2006,10946
941637,DETECTIVE,9/5/2014,3785
970483,POLICE OFFICER,12/29/2020,8514
946903,POLICE OFFICER,7/8/2008,1421
946903,DETECTIVE,8/31/2018,648
946903,SERGEANT,10/7/2019,2965
946903,SGT DET SQUAD,5/30/2023,
934733,POLICE OFFICER,7/1/2004,7247
934733,SERGEANT,9/30/2013,4405
959582,POLICE OFFICER,10/7/2015,1188
976076,POLICE OFFICER,1/17/2023,881
958484,POLICE OFFICER,7/8/2015,21025
958484,SERGEANT,4/26/2024,3474
966019,POLICE OFFICER,7/2/2018,10084
974818,POLICE OFFICER,7/13/2022,25990
934734,POLICE OFFICER,7/1/2004,25229
934734,SERGEANT,8/5/2009,1022
934734,LIEUTENANT,1/31/2014,
943134,POLICE OFFICER,1/10/2007,21308
943134,SERGEANT,10/28/2016,4128
943134,LIEUTENANT,12/21/2021,
952160,POLICE OFFICER,1/9/2012,15413
958478,POLICE OFFICER,7/8/2015,17479
954709,POLICE OFFICER,7/9/2013,11990
977845,POLICE OFFICER,10/25/2023,15350
936443,POLICE OFFICER,1/10/2005,24297
936443,DETECTIVE,12/20/2012,675
978472,POLICE OFFICER,1/3/2024,20279
978472,POLICE OFFICER,1/25/2024,7484
955826,POLICE OFFICER,1/8/2014,15065
949855,POLICE OFFICER,7/6/2011,5516
949855,DETECTIVE,6/10/2021,1125
944403,POLICE OFFICER,7/9/2007,13965
980479,POLICE OFFICER,10/30/2024,11864
951666,POLICE OFFICER,1/9/2012,19617
951666,DETECTIVE,10/31/2017,7963
951666,SERGEANT,2/23/2024,2327
959583,POLICE OFFICER,10/7/2015,30853
969642,POLICE OFFICER,11/2/2020,22900
967034,POLICE OFFICER,1/3/2019,29842
936084,POLICE OFFICER,1/10/2005,28500
936084,DETECTIVE,11/24/2015,6965
967837,POLICE OFFICER,7/1/2019,16222
969040,POLICE OFFICER,1/6/2020,27352
960435,POLICE OFFICER,1/6/2016,5694
968367,POLICE OFFICER,10/7/2019,7584
980304,POLICE OFFICER,7/19/2024,14472
928170,POLICE OFFICER,7/2/2001,13015
946905,POLICE OFFICER,7/8/2008,14522
946905,SERGEANT,8/31/2018,4734
946905,LIEUTENANT,5/31/2024,
978470,POLICE OFFICER,1/3/2024,20274
978470,POLICE OFFICER,1/25/2024,7472
976077,POLICE OFFICER,1/17/2023,1167
959811,POLICE OFFICER,10/7/2015,13531
970478,POLICE OFFICER,12/29/2020,12231
920198,POLICE OFFICER,12/8/1997,7165
920198,SERGEANT,3/18/2021,334
934735,POLICE OFFICER,7/1/2004,2327
934735,DETECTIVE,11/21/2017,1801
968368,POLICE OFFICER,10/7/2019,24269
928162,POLICE OFFICER,7/2/2001,26933
954710,POLICE OFFICER,7/9/2013,17284
954710,SERGEANT,8/30/2019,5524
954710,LIEUTENANT,2/23/2024,
967035,POLICE OFFICER,1/3/2019,25486
967035,DETECTIVE,7/28/2023,196
952651,POLICE OFFICER,7/11/2012,12283
968372,POLICE OFFICER,10/7/2019,17572
940065,POLICE OFFICER,1/9/2006,15364
940065,DETECTIVE,11/24/2015,2085
932538,POLICE OFFICER,7/1/2003,4363
932538,SERGEANT,6/26/2015,5059
932538,LIEUTENANT,10/28/2022,
975431,POLICE OFFICER,10/19/2022,5538
974819,POLICE OFFICER,7/13/2022,27322
948862,POLICE OFFICER,7/6/2010,11015
936039,POLICE OFFICER,1/10/2005,9378
968369,POLICE OFFICER,10/7/2019,24318
968369,POLICE OFFICER,6/7/2024,25318
934736,POLICE OFFICER,7/1/2004,9808
934736,DETECTIVE,7/27/2018,793
961724,POLICE OFFICER,7/13/2016,8759
961724,SERGEANT,6/28/2024,4617
967031,POLICE OFFICER,1/3/2019,28788
946906,POLICE OFFICER,7/8/2008,24011
946906,POLICE OFFICER,1/4/2012,24031
960429,POLICE OFFICER,1/6/2016,8278
960429,DETECTIVE,8/26/2022,7058
938329,POLICE OFFICER,7/11/2005,15497
938329,DETECTIVE,12/22/2017,2379
938339,POLICE OFFICER,7/11/2005,15061
938340,POLICE OFFICER,7/11/2005,23127
938340,POLICE OFFICER,4/27/2010,2315
938340,SERGEANT,8/31/2018,4772
941271,POLICE OFFICER,7/10/2006,15711
941272,POLICE OFFICER,7/10/2006,20377
941272,DETECTIVE,9/28/2017,2923
941272,SERGEANT,6/5/2018,580
941272,SGT DET SQUAD,12/23/2024,
974050,POLICE OFFICER,4/13/2022,5441
971899,POLICE OFFICER,7/7/2021,24063
973339,POLICE OFFICER,12/29/2021,20373
958479,POLICE OFFICER,7/8/2015,19812
958479,DETECTIVE,10/31/2023,1804
941642,POLICE OFFICER,7/10/2006,5495
944051,POLICE OFFICER,1/10/2007,16184
944051,SERGEANT,6/10/2021,934
943135,POLICE OFFICER,1/10/2007,17976
943135,DETECTIVE,7/30/2021,2103
972601,POLICE OFFICER,10/12/2021,2238
943136,POLICE OFFICER,1/10/2007,22206
945652,POLICE OFFICER,1/7/2008,23487
976946,POLICE OFFICER,5/10/2023,22658
945986,POLICE OFFICER,1/7/2008,27317
977846,POLICE OFFICER,10/25/2023,20683
979129,POLICE OFFICER,4/24/2024,8649
967475,POLICE OFFICER,4/15/2019,11152
950296,POLICE OFFICER,7/6/2011,21906
950296,DETECTIVE,2/9/2022,1243
966531,POLICE OFFICER,10/24/2018,5069
957524,POLICE OFFICER,1/7/2015,22672
933289,POLICE OFFICER,7/1/2003,15494
960430,POLICE OFFICER,1/6/2016,11956
961732,POLICE OFFICER,7/13/2016,13491
965035,POLICE OFFICER,1/10/2018,26305
943137,POLICE OFFICER,1/10/2007,18344
943137,DETECTIVE,3/27/2015,4790
943137,SERGEANT,1/30/2018,3954
943137,SGT DET SQUAD,12/6/2021,
943137,LIEUTENANT,11/27/2024,
953547,POLICE OFFICER,7/11/2012,23482
979130,POLICE OFFICER,4/24/2024,9299
979130,POLICE OFFICER,6/26/2024,11716
980480,POLICE OFFICER,10/30/2024,6254
979815,POLICE OFFICER,7/3/2024,490
945653,POLICE OFFICER,1/7/2008,23741
945653,SERGEANT,3/1/2013,2297
945653,LIEUTENANT,7/28/2017,
952653,POLICE OFFICER,7/11/2012,1320
952653,SERGEANT,6/5/2018,2913
952653,LIEUTENANT,9/30/2024,
978473,POLICE OFFICER,1/3/2024,20307
978473,POLICE OFFICER,1/25/2024,7501
934737,POLICE OFFICER,7/1/2004,7256
934737,SERGEANT,10/29/2010,3691
934737,LIEUTENANT,4/24/2015,
933736,POLICE OFFICER,1/20/2004,4041
933736,SERGEANT,10/30/2019,1347
895089,POLICE OFFICER,1/1/1990,1688
895089,DETECTIVE,11/6/1997,5605
895089,SERGEANT,10/27/2000,5494
895089,LIEUTENANT,5/27/2011,
895089,LT DET COMMANDER,9/3/2021,
957525,POLICE OFFICER,1/7/2015,16514
959585,POLICE OFFICER,10/7/2015,326
951667,POLICE OFFICER,1/9/2012,16234
934738,POLICE OFFICER,7/1/2004,24026
934738,DETECTIVE,8/1/2016,3075
940068,POLICE OFFICER,1/9/2006,5324
940068,DETECTIVE,8/31/2018,652
949439,POLICE OFFICER,7/6/2010,9135
972580,POLICE OFFICER,10/12/2021,3259
972580,POLICE OFFICER,12/15/2022,30746
943147,POLICE OFFICER,1/10/2007,3769
943147,DETECTIVE,6/28/2019,4669
962352,POLICE OFFICER,10/11/2016,21393
946907,POLICE OFFICER,7/8/2008,1448
946907,SERGEANT,8/31/2015,3790
946907,LIEUTENANT,12/21/2021,
946907,LT SPECIAL ASSIGN,7/31/2024,
933737,POLICE OFFICER,1/20/2004,7725
944487,POLICE OFFICER,7/9/2007,17733
944487,DETECTIVE,5/31/2024,4107
970479,POLICE OFFICER,12/29/2020,6828
977847,POLICE OFFICER,10/25/2023,24367
978474,POLICE OFFICER,1/3/2024,20572
978474,POLICE OFFICER,1/25/2024,9450
960431,POLICE OFFICER,1/6/2016,11960
945171,POLICE OFFICER,7/9/2007,11779
945171,DETECTIVE,7/31/2024,4553
948857,POLICE OFFICER,7/3/2010,6208
964474,POLICE OFFICER,10/18/2017,6614
980303,POLICE OFFICER,7/19/2024,15985
979816,POLICE OFFICER,7/3/2024,14514
979812,POLICE OFFICER,7/3/2024,12916
922221,POLICE OFFICER,8/31/1998,31679
922221,DETECTIVE,11/24/2015,3593
971398,POLICE OFFICER,4/28/2021,13373
971398,POLICE OFFICER,8/13/2021,31679
974049,POLICE OFFICER,4/13/2022,9940
977115,POLICE OFFICER,7/5/2023,23588
959584,POLICE OFFICER,10/7/2015,22099
933735,POLICE OFFICER,1/20/2004,11999
933735,DETECTIVE,4/24/2015,4597
963005,POLICE OFFICER,1/4/2017,3622
936454,POLICE OFFICER,1/10/2005,31872
936454,DETECTIVE,6/2/2014,4477
979131,POLICE OFFICER,4/24/2024,9948
941626,POLICE OFFICER,7/10/2006,25580
941626,SERGEANT,5/29/2012,1706
941626,LIEUTENANT,8/1/2016,
941626,CAPTAIN,8/31/2018,
941626,DEPUTY INSPECTOR,9/30/2022,
977116,POLICE OFFICER,7/5/2023,27260
940069,POLICE OFFICER,1/9/2006,2580
940069,SERGEANT,8/31/2015,2580
940069,LIEUTENANT,9/30/2022,
973342,POLICE OFFICER,12/29/2021,29656
945654,POLICE OFFICER,1/7/2008,12479
945654,DETECTIVE,11/21/2017,1816
952654,POLICE OFFICER,7/11/2012,30828
952654,DETECTIVE,2/9/2022,1987
945172,POLICE OFFICER,7/9/2007,12554
958485,POLICE OFFICER,7/8/2015,17778
926748,POLICE OFFICER,9/29/2000,13274
926748,DETECTIVE,4/26/2013,2606
974047,POLICE OFFICER,4/13/2022,11115
951669,POLICE OFFICER,1/9/2012,7510
956576,POLICE OFFICER,7/9/2014,10043
944493,POLICE OFFICER,7/9/2007,16767
944493,DETECTIVE,7/25/2018,2446
928569,POLICE OFFICER,7/2/2001,27042
928569,SERGEANT,10/30/2019,1352
963027,POLICE OFFICER,1/4/2017,25391
941643,POLICE OFFICER,7/10/2006,7187
941643,DETECTIVE,12/21/2021,729
959587,POLICE OFFICER,10/7/2015,19336
959587,SERGEANT,9/30/2024,1329
945173,POLICE OFFICER,7/9/2007,11834
956577,POLICE OFFICER,7/9/2014,564
960432,POLICE OFFICER,1/6/2016,15003
960432,DETECTIVE,2/23/2024,4929
954713,POLICE OFFICER,7/9/2013,29234
975432,POLICE OFFICER,10/19/2022,9935
966024,POLICE OFFICER,7/2/2018,14118
951670,POLICE OFFICER,1/9/2012,16918
955863,POLICE OFFICER,1/8/2014,14900
955863,SERGEANT,12/23/2022,4134
955864,POLICE OFFICER,1/8/2014,15074
955864,SERGEANT,3/26/2020,3116
966534,POLICE OFFICER,10/24/2018,16610
954714,POLICE OFFICER,7/9/2013,21452
938342,POLICE OFFICER,7/11/2005,11567
943149,POLICE OFFICER,1/10/2007,24694
943149,DETECTIVE,10/26/2018,4065
943149,SERGEANT,10/30/2019,1358
979818,POLICE OFFICER,7/3/2024,29053
979818,POLICE OFFICER,8/15/2024,24013
977117,POLICE OFFICER,7/5/2023,28516
956578,POLICE OFFICER,7/9/2014,14221
956578,SERGEANT,2/23/2024,2331
917515,POLICE OFFICER,7/18/1996,3272
917515,DETECTIVE,2/24/2000,3931
917515,SERGEANT,7/30/2004,1082
917515,LIEUTENANT,2/25/2011,
917515,LT SPECIAL ASSIGN,6/24/2022,
951671,POLICE OFFICER,1/9/2012,171
979132,POLICE OFFICER,4/24/2024,10663
974051,POLICE OFFICER,4/13/2022,12054
936457,POLICE OFFICER,1/10/2005,10112
936458,POLICE OFFICER,1/10/2005,20240
936458,SERGEANT,3/27/2015,5251
950299,POLICE OFFICER,7/6/2011,9815
943150,POLICE OFFICER,1/10/2007,19224
943150,DETECTIVE,8/31/2018,663
953809,POLICE OFFICER,1/9/2013,24175
953809,DETECTIVE,7/30/2021,4133
977852,POLICE OFFICER,10/25/2023,9164
977508,POLICE OFFICER,7/19/2023,14624
969041,POLICE OFFICER,1/6/2020,26054
955523,POLICE OFFICER,7/9/2013,699
955523,DETECTIVE,6/10/2021,2556
950297,POLICE OFFICER,7/6/2011,9814
946909,POLICE OFFICER,7/8/2008,23066
943151,POLICE OFFICER,1/10/2007,7850
954715,POLICE OFFICER,7/9/2013,22733
980481,POLICE OFFICER,10/30/2024,21736
964482,POLICE OFFICER,10/18/2017,15921
936459,POLICE OFFICER,1/10/2005,24082
974052,POLICE OFFICER,4/13/2022,12464
934318,POLICE OFFICER,7/1/2004,20022
967036,POLICE OFFICER,1/3/2019,23880
945111,POLICE OFFICER,7/9/2007,2413
964605,POLICE OFFICER,10/18/2017,10708
939780,POLICE OFFICER,1/9/2006,11584
939780,DETECTIVE,5/3/2019,1355
952658,POLICE OFFICER,7/11/2012,18153
950298,POLICE OFFICER,7/6/2011,23837
962353,POLICE OFFICER,10/11/2016,19476
979817,POLICE OFFICER,7/3/2024,15994
928175,POLICE OFFICER,7/2/2001,16704
928175,DETECTIVE,8/3/2012,7800
950295,POLICE OFFICER,7/6/2011,6759
950295,SERGEANT,8/30/2024,748
944494,POLICE OFFICER,7/9/2007,1965
944494,SERGEANT,8/31/2015,3797
944494,LIEUTENANT,12/23/2022,
961717,POLICE OFFICER,7/13/2016,15411
963953,POLICE OFFICER,7/5/2017,18222
963953,SERGEANT,5/31/2024,1641
927880,POLICE OFFICER,7/2/2001,7062
927880,DETECTIVE,6/26/2015,4345
943152,POLICE OFFICER,1/10/2007,20567
943152,SERGEANT,4/25/2014,720
936461,POLICE OFFICER,1/10/2005,2694
980482,POLICE OFFICER,10/30/2024,6643
950285,POLICE OFFICER,7/6/2011,11979
948137,POLICE OFFICER,1/14/2009,1551
948137,SERGEANT,6/9/2017,1018
948137,LIEUTENANT,7/21/2022,
971399,POLICE OFFICER,4/28/2021,19075
960439,POLICE OFFICER,1/6/2016,6538
948536,POLICE OFFICER,1/11/2010,7889
948536,DETECTIVE,12/22/2017,2513
959588,POLICE OFFICER,10/7/2015,21258
959588,DETECTIVE,10/31/2023,3774
938344,POLICE OFFICER,7/11/2005,4570
938344,SERGEANT,5/2/2016,1738
938344,LIEUTENANT,11/22/2022,
936462,POLICE OFFICER,1/10/2005,31183
936462,SERGEANT,3/27/2018,1142
950300,POLICE OFFICER,7/6/2011,3798
950300,SERGEANT,2/9/2022,2224
944465,POLICE OFFICER,7/9/2007,1935
944465,SERGEANT,11/24/2015,2224
944465,LIEUTENANT,9/3/2021,
945655,POLICE OFFICER,1/7/2008,27229
945655,SERGEANT,11/26/2013,1490
945655,LIEUTENANT,11/22/2016,
945655,LT DET COMMANDER,11/22/2022,
954716,POLICE OFFICER,7/9/2013,30478
954716,SERGEANT,9/30/2024,1342
960440,POLICE OFFICER,1/6/2016,3070
969644,POLICE OFFICER,11/2/2020,23300
968373,POLICE OFFICER,10/7/2019,9533
958486,POLICE OFFICER,7/8/2015,18995
958486,DETECTIVE,2/9/2022,1244
940073,POLICE OFFICER,1/9/2006,5245
940073,DETECTIVE,11/21/2017,4881
954717,POLICE OFFICER,7/9/2013,24197
954717,SERGEANT,4/4/2024,4964
980483,POLICE OFFICER,10/30/2024,30849
979133,POLICE OFFICER,4/24/2024,11366
922228,POLICE OFFICER,8/31/1998,23705
922228,SERGEANT,9/24/2004,1832
922228,LIEUTENANT,1/25/2013,
930027,POLICE OFFICER,7/1/2002,27191
930027,DETECTIVE,8/31/2015,4365
948867,POLICE OFFICER,7/6/2010,390
948867,DETECTIVE,1/27/2017,4007
948867,SERGEANT,10/18/2021,3761
966025,POLICE OFFICER,7/2/2018,8461
966025,POLICE OFFICER,6/22/2023,8441
967037,POLICE OFFICER,1/3/2019,29163
966023,POLICE OFFICER,7/2/2018,13134
977853,POLICE OFFICER,10/25/2023,15477
980484,POLICE OFFICER,10/30/2024,19865
967038,POLICE OFFICER,1/3/2019,26122
950286,POLICE OFFICER,7/6/2011,18049
950286,DETECTIVE,12/21/2021,6021
977114,POLICE OFFICER,7/5/2023,26435
933376,POLICE OFFICER,7/1/2003,28274
933376,DETECTIVE,6/9/2017,4571
971900,POLICE OFFICER,7/7/2021,23680
945174,POLICE OFFICER,7/9/2007,11098
940058,POLICE OFFICER,1/9/2006,2649
940058,DETECTIVE,8/26/2022,7062
959580,POLICE OFFICER,10/7/2015,9137
959580,SERGEANT,11/21/2023,5090
951672,POLICE OFFICER,1/9/2012,5790
951672,SERGEANT,1/30/2018,3955
951672,LIEUTENANT,1/26/2024,
977848,POLICE OFFICER,10/25/2023,131
971895,POLICE OFFICER,7/7/2021,22800
967032,POLICE OFFICER,1/3/2019,24901
969037,POLICE OFFICER,1/27/2020,23434
932533,POLICE OFFICER,7/1/2003,10983
932533,DETECTIVE,5/29/2020,6791
932533,SERGEANT,9/3/2021,1920
932533,SGT DET SQUAD,5/31/2024,
979813,POLICE OFFICER,7/3/2024,3587
956579,POLICE OFFICER,7/9/2014,3794
975295,POLICE OFFICER,7/13/2022,17260
973344,POLICE OFFICER,12/29/2021,29818
946910,POLICE OFFICER,7/8/2008,12415
946910,SERGEANT,11/3/2014,4776
946910,LIEUTENANT,7/21/2022,
948868,POLICE OFFICER,7/6/2010,11853
971898,POLICE OFFICER,7/7/2021,27663
957529,POLICE OFFICER,1/7/2015,17321
957529,DETECTIVE,1/26/2024,1567
951673,POLICE OFFICER,1/9/2012,14855
951673,POLICE OFFICER,10/22/2015,1299
962351,POLICE OFFICER,10/11/2016,22519
952661,POLICE OFFICER,7/11/2012,21908
952661,DETECTIVE,6/10/2021,2582
964451,POLICE OFFICER,10/18/2017,3848
960436,POLICE OFFICER,1/6/2016,7223
953810,POLICE OFFICER,1/9/2013,28491
953810,DETECTIVE,7/30/2021,2398
936453,POLICE OFFICER,1/10/2005,31853
977507,POLICE OFFICER,7/19/2023,14053
925174,POLICE OFFICER,3/1/2000,26107
925174,DETECTIVE,1/31/2008,2201
973340,POLICE OFFICER,12/29/2021,29228
947643,POLICE OFFICER,7/8/2008,10355
976078,POLICE OFFICER,1/17/2023,1440
954718,POLICE OFFICER,7/9/2013,15080
941645,POLICE OFFICER,7/10/2006,13613
941645,SERGEANT,9/29/2014,4567
941645,LIEUTENANT,6/28/2019,
963483,POLICE OFFICER,4/12/2017,13118
938346,POLICE OFFICER,7/11/2005,30908
943145,POLICE OFFICER,1/10/2007,13673
930017,POLICE OFFICER,7/1/2002,19785
930017,DETECTIVE,9/29/2008,4218
925175,POLICE OFFICER,3/1/2000,19881
925175,SERGEANT,6/30/2005,1416
925175,LIEUTENANT,12/23/2011,
958487,POLICE OFFICER,7/8/2015,18148
958487,DETECTIVE,7/30/2021,2456
959590,POLICE OFFICER,10/7/2015,21706
967039,POLICE OFFICER,1/3/2019,24473
967039,POLICE OFFICER,2/19/2019,6306
962354,POLICE OFFICER,10/11/2016,24499
929409,POLICE OFFICER,7/2/2001,13048
929409,SERGEANT,9/29/2008,3058
929409,LIEUTENANT,12/21/2021,
956581,POLICE OFFICER,7/9/2014,1491
956582,POLICE OFFICER,7/9/2014,4765
977509,POLICE OFFICER,7/19/2023,22574
946911,POLICE OFFICER,7/8/2008,874
915584,POLICE OFFICER,6/30/1995,23088
943154,POLICE OFFICER,1/10/2007,4793
943154,DETECTIVE,11/25/2014,705
963951,POLICE OFFICER,7/5/2017,15868
979626,POLICE OFFICER,5/8/2024,11391
980485,POLICE OFFICER,10/30/2024,6264
955874,POLICE OFFICER,1/8/2014,14094
978608,POLICE OFFICER,1/3/2024,8202
957530,POLICE OFFICER,1/7/2015,17375
954711,POLICE OFFICER,7/9/2013,5098
954711,DETECTIVE,6/10/2021,4107
954711,SERGEANT,12/23/2022,4136
971762,POLICE OFFICER,5/17/2021,20936
950304,POLICE OFFICER,7/6/2011,21938
956029,POLICE OFFICER,1/8/2014,12314
956029,SERGEANT,10/18/2021,2850
941640,POLICE OFFICER,7/10/2006,6104
941640,DETECTIVE,7/30/2021,2529
952662,POLICE OFFICER,7/11/2012,23949
952662,DETECTIVE,10/26/2018,4093
954721,POLICE OFFICER,7/9/2013,4022
976080,POLICE OFFICER,1/17/2023,11415
953811,POLICE OFFICER,1/9/2013,29752
953811,SERGEANT,2/9/2022,1507
966536,POLICE OFFICER,10/24/2018,17198
934744,POLICE OFFICER,7/1/2004,25552
961513,POLICE OFFICER,4/6/2016,5393
961513,DETECTIVE,7/30/2021,3845
961513,DETECTIVE,11/22/2022,7643
943155,POLICE OFFICER,1/10/2007,23986
971034,POLICE OFFICER,2/24/2021,25496
964483,POLICE OFFICER,10/18/2017,3893
978315,POLICE OFFICER,11/1/2023,12296
941627,POLICE OFFICER,7/10/2006,5440
948870,POLICE OFFICER,7/6/2010,3456
948870,POLICE OFFICER,3/26/2014,10030
948870,DETECTIVE,11/26/2019,2954
960968,POLICE OFFICER,1/6/2016,13490
960968,POLICE OFFICER,3/28/2016,16534
960968,DETECTIVE,5/27/2022,4833
969645,POLICE OFFICER,11/2/2020,10121
969645,POLICE OFFICER,2/3/2021,1845
952664,POLICE OFFICER,7/11/2012,12539
952664,POLICE OFFICER,9/10/2012,4548
952664,SERGEANT,3/5/2019,584
952664,LIEUTENANT,5/31/2024,
953812,POLICE OFFICER,1/9/2013,4585
953812,DETECTIVE,11/20/2018,1204
953812,SERGEANT,9/30/2022,3325
960433,POLICE OFFICER,1/6/2016,29298
956583,POLICE OFFICER,7/9/2014,5310
956583,DETECTIVE,9/30/2022,7329
955866,POLICE OFFICER,1/8/2014,14903
938347,POLICE OFFICER,7/11/2005,21419
977118,POLICE OFFICER,7/5/2023,22577
967478,POLICE OFFICER,4/15/2019,13110
946912,POLICE OFFICER,7/8/2008,4740
980339,DETECTIVE,7/22/2024,2215
952643,POLICE OFFICER,7/11/2012,22185
965038,POLICE OFFICER,1/10/2018,22412
965038,POLICE OFFICER,7/18/2018,20946
948871,POLICE OFFICER,7/6/2010,10309
948871,SERGEANT,3/27/2018,1143
974822,POLICE OFFICER,7/13/2022,16232
950308,POLICE OFFICER,7/6/2011,25507
950308,DETECTIVE,10/26/2018,4137
950308,SERGEANT,5/3/2019,4448
950308,LIEUTENANT,1/26/2024,
966537,POLICE OFFICER,10/24/2018,8402
966537,DETECTIVE,12/23/2022,1110
961735,POLICE OFFICER,7/13/2016,15425
946913,POLICE OFFICER,7/8/2008,13209
980486,POLICE OFFICER,10/30/2024,726
952665,POLICE OFFICER,7/11/2012,19181
965039,POLICE OFFICER,1/10/2018,26487
965039,DETECTIVE,1/26/2024,1575
979819,POLICE OFFICER,7/3/2024,495
974053,POLICE OFFICER,4/13/2022,10314
957531,POLICE OFFICER,1/7/2015,16542
957531,SERGEANT,11/21/2023,5102
946914,POLICE OFFICER,7/8/2008,12438
957532,POLICE OFFICER,1/7/2015,8753
957532,DETECTIVE,6/10/2021,2625
960447,POLICE OFFICER,1/6/2016,14119
978476,POLICE OFFICER,1/3/2024,5668
979134,POLICE OFFICER,4/24/2024,17597
945658,POLICE OFFICER,1/7/2008,25767
945658,DETECTIVE,12/23/2013,4600
945658,SERGEANT,9/28/2015,691
945658,LIEUTENANT,1/27/2023,
966026,POLICE OFFICER,7/2/2018,10740
979820,POLICE OFFICER,7/3/2024,359
945659,POLICE OFFICER,1/7/2008,26018
945659,SERGEANT,8/30/2016,427
945659,LIEUTENANT,2/9/2022,
958489,POLICE OFFICER,7/8/2015,20420
920201,POLICE OFFICER,12/8/1997,9444
920201,DETECTIVE,12/24/2001,3370
961736,POLICE OFFICER,7/13/2016,3649
961736,DETECTIVE,8/26/2022,6691
935249,POLICE OFFICER,7/1/2004,25343
935249,SERGEANT,12/23/2010,4644
935249,LIEUTENANT,11/25/2014,
935249,LT SPECIAL ASSIGN,11/21/2023,
979821,POLICE OFFICER,7/3/2024,12165
960448,POLICE OFFICER,1/6/2016,14517
979805,POLICE OFFICER,7/3/2024,12921
979822,POLICE OFFICER,7/3/2024,19087
938348,POLICE OFFICER,7/11/2005,5374
938348,SERGEANT,2/25/2011,2788
938348,SERGEANT,7/12/2012,743
938348,LIEUTENANT,6/29/2018,
938348,LT SPECIAL ASSIGN,6/30/2023,
953813,POLICE OFFICER,1/9/2013,22807
943156,POLICE OFFICER,1/10/2007,10108
963954,POLICE OFFICER,7/5/2017,16795
963954,SERGEANT,4/26/2024,3489
966538,POLICE OFFICER,10/24/2018,10828
920202,POLICE OFFICER,12/8/1997,30296
943157,POLICE OFFICER,1/10/2007,1655
944558,POLICE OFFICER,7/9/2007,20750
944558,SERGEANT,9/3/2021,1933
928183,POLICE OFFICER,7/2/2001,29789
928183,SERGEANT,9/3/2021,1961
922235,POLICE OFFICER,8/31/1998,12423
922235,SERGEANT,11/30/2005,392
922235,SGT DET SQUAD,8/22/2017,
891444,POLICE OFFICER,1/1/1990,1819
891444,DETECTIVE,1/16/1998,5949
952666,POLICE OFFICER,7/11/2012,8379
952666,SERGEANT,10/25/2024,3156
960449,POLICE OFFICER,1/6/2016,15988
945366,POLICE OFFICER,1/7/2008,20854
936672,POLICE OFFICER,1/10/2005,29086
944496,POLICE OFFICER,7/9/2007,6557
950310,POLICE OFFICER,7/6/2011,16769
950310,SERGEANT,3/18/2021,358
936466,POLICE OFFICER,1/10/2005,24523
947690,POLICE OFFICER,7/8/2008,3468
947690,DETECTIVE,8/22/2017,1108
900281,POLICE OFFICER,1/13/1992,19075
900281,SERGEANT,9/27/2002,1360
900281,SGT DET SQUAD,12/18/2015,
945660,POLICE OFFICER,1/7/2008,26464
941648,POLICE OFFICER,7/10/2006,25069
941648,DETECTIVE,3/2/2015,4654
931629,POLICE OFFICER,7/1/2002,14090
931629,SERGEANT,11/30/2007,4882
931629,SGT DET SQUAD,2/25/2011,
938351,POLICE OFFICER,7/11/2005,20889
944498,POLICE OFFICER,7/9/2007,1283
944498,DETECTIVE,4/28/2017,3046
958490,POLICE OFFICER,7/8/2015,5854
